GAME_ID,DATE,SEASON,TEAM_ID,EFG,FTR,OREB_PCT,TOV_PCT,OFF_RTG,DEF_RTG,HOME,MOV
22101139,2022-03-30,2021,1610612748,0.5632911392405063,0.3164556962025316,0.1,0.1428571428571428,1.0495049504950495,0.9412216673069534,0,8.0
22101125,2022-03-28,2021,1610612748,0.65,0.0666666666666666,0.2702702702702703,0.1393534002229654,1.259729619008603,1.0212418300653594,1,23.0
22101111,2022-03-26,2021,1610612748,0.5066666666666667,0.3466666666666667,0.1714285714285714,0.195457930007446,0.9365141955835964,1.140605557859809,1,-15.0
22101103,2022-03-25,2021,1610612748,0.5857142857142857,0.3571428571428571,0.2424242424242424,0.15625,1.1704545454545454,1.2567934782608696,1,-8.0
22101088,2022-03-23,2021,1610612748,0.5176470588235295,0.2470588235294117,0.1739130434782608,0.087175513366912,1.0919781604367913,1.2704565030146426,0,-14.0
22101074,2022-03-21,2021,1610612748,0.5375,0.25,0.1052631578947368,0.119047619047619,1.0950413223140496,1.2145313843508168,1,-7.0
22101052,2022-03-18,2021,1610612748,0.5789473684210527,0.1263157894736842,0.2340425531914893,0.0564546480993601,1.2594458438287153,1.1597938144329896,1,12.0
22101031,2022-03-15,2021,1610612748,0.4861111111111111,0.5416666666666666,0.175,0.1098242811501597,1.1270931730356375,1.0242474916387958,1,7.0
22101005,2022-03-12,2021,1610612748,0.4829545454545454,0.2840909090909091,0.2156862745098039,0.1538461538461538,0.981132075471698,1.075371145793681,1,-9.0
22100998,2022-03-11,2021,1610612748,0.5406976744186046,0.313953488372093,0.1951219512195122,0.0842065868263473,1.183252427184466,1.0318396226415094,0,12.0
22100983,2022-03-09,2021,1610612748,0.4545454545454545,0.1477272727272727,0.1276595744680851,0.1299665800222799,0.8847817538340543,1.0735009671179885,1,-21.0
22100970,2022-03-07,2021,1610612748,0.6153846153846154,0.1538461538461538,0.3513513513513513,0.133737517831669,1.2404195240016136,1.0741791649777055,0,17.0
22100956,2022-03-05,2021,1610612748,0.5763888888888888,0.2638888888888889,0.1764705882352941,0.1392459297343616,1.1332417582417582,0.9305492510213343,1,17.0
22100941,2022-03-03,2021,1610612748,0.5844155844155844,0.3636363636363636,0.1785714285714285,0.1270523846755277,1.1611179613645706,1.0843129306850423,1,6.0
22100936,2022-03-02,2021,1610612748,0.5618556701030928,0.1237113402061855,0.18,0.089063056644104,1.1522075910147174,1.155179052753177,1,-1.0
